Series_reference,Period,Data_value
BDCQ.SEE2060A,2019.09,2589.254267
BDCQ.SEE2060A,2019.12,2797.285219
BDCQ.SEE2060A,2020.03,2543.264696
BDCQ.SEE2060A,2020.06,2526.935341
BDCQ.SEE2060A,2020.09,2689.29876
BDCQ.SEE2060A,2020.12,2709.348809
BDCQ.SEE2060A,2021.03,2656.019268
BDCQ.SEE2060A,2021.06,2756.356042
BDCQ.SEE2062A,2011.06,232.860731
BDCQ.SEE2062A,2011.09,244.196258
BDCQ.SEE2062A,2011.12,262.286064
BDCQ.SEE2062A,2012.03,255.36034
BDCQ.SEE2062A,2012.06,267.479296
BDCQ.SEE2062A,2012.09,276.499159
BDCQ.SEE2062A,2012.12,300.386356
BDCQ.SEE2062A,2013.03,283.795358
BDCQ.SEE2062A,2013.06,298.394904
BDCQ.SEE2062A,2013.09,301.73287
BDCQ.SEE2062A,2013.12,321.019766
BDCQ.SEE2062A,2014.03,293.521656
BDCQ.SEE2062A,2014.06,306.98146
BDCQ.SEE2062A,2014.09,316.232545
BDCQ.SEE2062A,2014.12,333.743524
BDCQ.SEE2062A,2015.03,302.533724
BDCQ.SEE2062A,2015.06,318.914294
BDCQ.SEE2062A,2015.09,332.101108
BDCQ.SEE2062A,2015.12,339.534919
BDCQ.SEE2062A,2016.03,325.839374
BDCQ.SEE2062A,2016.06,329.264017
BDCQ.SEE2062A,2016.09,336.682871
BDCQ.SEE2062A,2016.12,353.507329
BDCQ.SEE2062A,2017.03,339.717836
BDCQ.SEE2062A,2017.06,351.707653
BDCQ.SEE2062A,2017.09,361.93636
BDCQ.SEE2062A,2017.12,381.709506
BDCQ.SEE2062A,2018.03,357.96049
BDCQ.SEE2062A,2018.06,374.913153
BDCQ.SEE2062A,2018.09,381.692978
BDCQ.SEE2062A,2018.12,401.615721
BDCQ.SEE2062A,2019.03,377.940175
BDCQ.SEE2062A,2019.06,401.776662
BDCQ.SEE2062A,2019.09,412.341785
BDCQ.SEE2062A,2019.12,449.001606
BDCQ.SEE2062A,2020.03,414.352395
BDCQ.SEE2062A,2020.06,413.265191
BDCQ.SEE2062A,2020.09,440.897796
BDCQ.SEE2062A,2020.12,443.459013
BDCQ.SEE2062A,2021.03,438.242024
BDCQ.SEE2062A,2021.06,450.121099
BDCQ.SEE2063A,2011.06,134.195557
BDCQ.SEE2063A,2011.09,136.616855
BDCQ.SEE2063A,2011.12,146.124237
BDCQ.SEE2063A,2012.03,145.614066
BDCQ.SEE2063A,2012.06,147.523653
BDCQ.SEE2063A,2012.09,148.234785
BDCQ.SEE2063A,2012.12,160.090484
BDCQ.SEE2063A,2013.03,155.159644
BDCQ.SEE2063A,2013.06,158.875878
BDCQ.SEE2063A,2013.09,155.293228
BDCQ.SEE2063A,2013.12,170.04288
BDCQ.SEE2063A,2014.03,159.265908
BDCQ.SEE2063A,2014.06,162.968299
BDCQ.SEE2063A,2014.09,164.371415
BDCQ.SEE2063A,2014.12,178.467368
BDCQ.SEE2063A,2015.03,166.504836
BDCQ.SEE2063A,2015.06,167.489596
BDCQ.SEE2063A,2015.09,168.83926
BDCQ.SEE2063A,2015.12,178.869651
BDCQ.SEE2063A,2016.03,174.477965
BDCQ.SEE2063A,2016.06,169.176551
BDCQ.SEE2063A,2016.09,168.109541
BDCQ.SEE2063A,2016.12,180.338453
BDCQ.SEE2063A,2017.03,176.874751
BDCQ.SEE2063A,2017.06,177.514046
BDCQ.SEE2063A,2017.09,177.278393
BDCQ.SEE2063A,2017.12,190.791898
BDCQ.SEE2063A,2018.03,183.819082
BDCQ.SEE2063A,2018.06,185.455678
BDCQ.SEE2063A,2018.09,185.11446
BDCQ.SEE2063A,2018.12,199.106286
BDCQ.SEE2063A,2019.03,184.670086
BDCQ.SEE2063A,2019.06,190.212177
BDCQ.SEE2063A,2019.09,188.060645
BDCQ.SEE2063A,2019.12,208.402627
BDCQ.SEE2063A,2020.03,189.9445
BDCQ.SEE2063A,2020.06,186.023709
BDCQ.SEE2063A,2020.09,199.184323
BDCQ.SEE2063A,2020.12,203.617225
BDCQ.SEE2063A,2021.03,200.840823
BDCQ.SEE2063A,2021.06,200.854812
BDCQ.SEE2064A,2011.06,203.19663
BDCQ.SEE2064A,2011.09,203.4657
BDCQ.SEE2064A,2011.12,215.309703
BDCQ.SEE2064A,2012.03,214.272789
BDCQ.SEE2064A,2012.06,219.935487
BDCQ.SEE2064A,2012.09,215.687651
BDCQ.SEE2064A,2012.12,230.721464
BDCQ.SEE2064A,2013.03,223.496812
BDCQ.SEE2064A,2013.06,231.24482
BDCQ.SEE2064A,2013.09,228.750958
BDCQ.SEE2064A,2013.12,249.437989
BDCQ.SEE2064A,2014.03,236.762897
BDCQ.SEE2064A,2014.06,245.718064
BDCQ.SEE2064A,2014.09,247.681224
BDCQ.SEE2064A,2014.12,258.34076
BDCQ.SEE2064A,2015.03,253.081266
BDCQ.SEE2064A,2015.06,256.471307
BDCQ.SEE2064A,2015.09,260.83675
BDCQ.SEE2064A,2015.12,261.851232
BDCQ.SEE2064A,2016.03,263.604657
BDCQ.SEE2064A,2016.06,263.243564
BDCQ.SEE2064A,2016.09,259.478564
BDCQ.SEE2064A,2016.12,275.115499
BDCQ.SEE2064A,2017.03,273.484829
BDCQ.SEE2064A,2017.06,277.921878
BDCQ.SEE2064A,2017.09,272.549365
BDCQ.SEE2064A,2017.12,298.49488
BDCQ.SEE2064A,2018.03,286.059455
BDCQ.SEE2064A,2018.06,296.023134
BDCQ.SEE2064A,2018.09,292.108213
BDCQ.SEE2064A,2018.12,310.543531
BDCQ.SEE2064A,2019.03,291.703159
BDCQ.SEE2064A,2019.06,305.800952
BDCQ.SEE2064A,2019.09,297.641043
BDCQ.SEE2064A,2019.12,332.789137
BDCQ.SEE2064A,2020.03,299.29329
BDCQ.SEE2064A,2020.06,312.448663
BDCQ.SEE2064A,2020.09,321.312235
BDCQ.SEE2064A,2020.12,327.211414
BDCQ.SEE2064A,2021.03,329.012599
BDCQ.SEE2064A,2021.06,335.759305
BDCQ.SEE2065A,2011.06,14.166065
BDCQ.SEE2065A,2011.09,15.094336
BDCQ.SEE2065A,2011.12,15.836577
BDCQ.SEE2065A,2012.03,15.846205
BDCQ.SEE2065A,2012.06,15.821069
BDCQ.SEE2065A,2012.09,15.554775
BDCQ.SEE2065A,2012.12,17.571967
BDCQ.SEE2065A,2013.03,16.537289
BDCQ.SEE2065A,2013.06,16.529565
BDCQ.SEE2065A,2013.09,16.529484
BDCQ.SEE2065A,2013.12,17.957511
BDCQ.SEE2065A,2014.03,17.128152
BDCQ.SEE2065A,2014.06,16.53351
BDCQ.SEE2065A,2014.09,17.617752
BDCQ.SEE2065A,2014.12,19.231943
BDCQ.SEE2065A,2015.03,18.277342
BDCQ.SEE2065A,2015.06,17.925499
BDCQ.SEE2065A,2015.09,18.962681
BDCQ.SEE2065A,2015.12,20.095254
BDCQ.SEE2065A,2016.03,20.495168
BDCQ.SEE2065A,2016.06,19.431721
BDCQ.SEE2065A,2016.09,20.372046
BDCQ.SEE2065A,2016.12,21.91516
BDCQ.SEE2065A,2017.03,21.260595
BDCQ.SEE2065A,2017.06,20.87957
BDCQ.SEE2065A,2017.09,21.505827
BDCQ.SEE2065A,2017.12,23.61755
BDCQ.SEE2065A,2018.03,22.721146
BDCQ.SEE2065A,2018.06,23.184971
BDCQ.SEE2065A,2018.09,23.891389
BDCQ.SEE2065A,2018.12,25.989805
BDCQ.SEE2065A,2019.03,24.657063
BDCQ.SEE2065A,2019.06,24.955797
BDCQ.SEE2065A,2019.09,26.142751
BDCQ.SEE2065A,2019.12,29.379385
BDCQ.SEE2065A,2020.03,27.342667
BDCQ.SEE2065A,2020.06,25.5714
BDCQ.SEE2065A,2020.09,26.937918
BDCQ.SEE2065A,2020.12,27.194712
BDCQ.SEE2065A,2021.03,26.983672
BDCQ.SEE2065A,2021.06,27.651347
BDCQ.SEE2066A,2011.06,22.810668
BDCQ.SEE2066A,2011.09,22.57419
BDCQ.SEE2066A,2011.12,24.778593
BDCQ.SEE2066A,2012.03,24.727429
BDCQ.SEE2066A,2012.06,24.798301
BDCQ.SEE2066A,2012.09,24.184667
BDCQ.SEE2066A,2012.12,26.668536
BDCQ.SEE2066A,2013.03,25.438588
BDCQ.SEE2066A,2013.06,26.303122
BDCQ.SEE2066A,2013.09,25.582002
BDCQ.SEE2066A,2013.12,28.907208
BDCQ.SEE2066A,2014.03,27.895648
BDCQ.SEE2066A,2014.06,28.517379
BDCQ.SEE2066A,2014.09,29.13909
BDCQ.SEE2066A,2014.12,30.812477
BDCQ.SEE2066A,2015.03,29.423454
BDCQ.SEE2066A,2015.06,29.780551
BDCQ.SEE2066A,2015.09,29.873394
BDCQ.SEE2066A,2015.12,30.921737
BDCQ.SEE2066A,2016.03,31.366394
BDCQ.SEE2066A,2016.06,30.151115
BDCQ.SEE2066A,2016.09,29.674919
BDCQ.SEE2066A,2016.12,32.421324
BDCQ.SEE2066A,2017.03,31.886885
BDCQ.SEE2066A,2017.06,31.87544
BDCQ.SEE2066A,2017.09,32.162175
BDCQ.SEE2066A,2017.12,35.847724
BDCQ.SEE2066A,2018.03,33.887641
BDCQ.SEE2066A,2018.06,35.100879
BDCQ.SEE2066A,2018.09,35.193687
BDCQ.SEE2066A,2018.12,38.533308
BDCQ.SEE2066A,2019.03,35.493192
BDCQ.SEE2066A,2019.06,36.728091
BDCQ.SEE2066A,2019.09,36.637932
BDCQ.SEE2066A,2019.12,41.168396
BDCQ.SEE2066A,2020.03,37.366212
BDCQ.SEE2066A,2020.06,37.834251
BDCQ.SEE2066A,2020.09,46.589258
BDCQ.SEE2066A,2020.12,40.543007
BDCQ.SEE2066A,2021.03,40.170589
BDCQ.SEE2066A,2021.06,40.135838
BDCQ.SEE2067A,2011.06,3.149936
BDCQ.SEE2067A,2011.09,3.373996
BDCQ.SEE2067A,2011.12,3.642453
BDCQ.SEE2067A,2012.03,3.367985
BDCQ.SEE2067A,2012.06,3.546727
BDCQ.SEE2067A,2012.09,3.49721
BDCQ.SEE2067A,2012.12,3.847649
BDCQ.SEE2067A,2013.03,3.517269
BDCQ.SEE2067A,2013.06,3.432609
BDCQ.SEE2067A,2013.09,3.478257
BDCQ.SEE2067A,2013.12,3.444182
BDCQ.SEE2067A,2014.03,3.145973
BDCQ.SEE2067A,2014.06,3.028949
BDCQ.SEE2067A,2014.09,2.967545
BDCQ.SEE2067A,2014.12,3.243703
BDCQ.SEE2067A,2015.03,2.861067
BDCQ.SEE2067A,2015.06,2.589138
BDCQ.SEE2067A,2015.09,2.676752
BDCQ.SEE2067A,2015.12,2.839732
BDCQ.SEE2067A,2016.03,2.746289
BDCQ.SEE2067A,2016.06,2.649864
BDCQ.SEE2067A,2016.09,2.727357
BDCQ.SEE2067A,2016.12,2.871905
BDCQ.SEE2067A,2017.03,2.459804
BDCQ.SEE2067A,2017.06,2.411088
BDCQ.SEE2067A,2017.09,2.523606
BDCQ.SEE2067A,2017.12,2.632993
BDCQ.SEE2067A,2018.03,2.403543
BDCQ.SEE2067A,2018.06,2.162782
BDCQ.SEE2067A,2018.09,2.12591
BDCQ.SEE2067A,2018.12,2.505414
BDCQ.SEE2067A,2019.03,2.128615
BDCQ.SEE2067A,2019.06,1.915394
BDCQ.SEE2067A,2019.09,1.503608
BDCQ.SEE2067A,2019.12,1.554048
BDCQ.SEE2067A,2020.03,1.420132
BDCQ.SEE2067A,2020.06,1.269302
BDCQ.SEE2067A,2020.09,1.448675
BDCQ.SEE2067A,2020.12,1.560551
BDCQ.SEE2067A,2021.03,1.497408
BDCQ.SEE2067A,2021.06,1.373318
BDCQ.SEE2068A,2011.06,85.300386
BDCQ.SEE2068A,2011.09,82.138001
BDCQ.SEE2068A,2011.12,90.577636
BDCQ.SEE2068A,2012.03,86.210986
BDCQ.SEE2068A,2012.06,89.673151
BDCQ.SEE2068A,2012.09,83.888173
BDCQ.SEE2068A,2012.12,96.750384
BDCQ.SEE2068A,2013.03,92.81655
BDCQ.SEE2068A,2013.06,92.852683
BDCQ.SEE2068A,2013.09,87.758043
BDCQ.SEE2068A,2013.12,100.251281
BDCQ.SEE2068A,2014.03,94.552289
BDCQ.SEE2068A,2014.06,96.885056
BDCQ.SEE2068A,2014.09,96.070932
BDCQ.SEE2068A,2014.12,105.864188
BDCQ.SEE2068A,2015.03,99.794654
BDCQ.SEE2068A,2015.06,101.282071
BDCQ.SEE2068A,2015.09,98.819532
BDCQ.SEE2068A,2015.12,106.910851
BDCQ.SEE2068A,2016.03,108.329936
BDCQ.SEE2068A,2016.06,103.19098
BDCQ.SEE2068A,2016.09,98.569107
BDCQ.SEE2068A,2016.12,110.14922
BDCQ.SEE2068A,2017.03,109.245051
BDCQ.SEE2068A,2017.06,108.743638
BDCQ.SEE2068A,2017.09,107.41328
BDCQ.SEE2068A,2017.12,119.78546
BDCQ.SEE2068A,2018.03,113.853602
BDCQ.SEE2068A,2018.06,118.194762
BDCQ.SEE2068A,2018.09,117.144348
BDCQ.SEE2068A,2018.12,127.648332
BDCQ.SEE2068A,2019.03,120.970965
BDCQ.SEE2068A,2019.06,124.580085
BDCQ.SEE2068A,2019.09,122.50619
BDCQ.SEE2068A,2019.12,135.447442
BDCQ.SEE2068A,2020.03,124.330752
BDCQ.SEE2068A,2020.06,126.812424
BDCQ.SEE2068A,2020.09,132.814403
BDCQ.SEE2068A,2020.12,138.521214
BDCQ.SEE2068A,2021.03,137.824596
BDCQ.SEE2068A,2021.06,140.82732
BDCQ.SEE2069A,2011.06,78.482143
BDCQ.SEE2069A,2011.09,77.264144
BDCQ.SEE2069A,2011.12,83.184304
BDCQ.SEE2069A,2012.03,84.285672
BDCQ.SEE2069A,2012.06,83.595528
BDCQ.SEE2069A,2012.09,82.717947
BDCQ.SEE2069A,2012.12,89.486763
BDCQ.SEE2069A,2013.03,89.341369
BDCQ.SEE2069A,2013.06,87.472712
BDCQ.SEE2069A,2013.09,87.198772
BDCQ.SEE2069A,2013.12,95.892245
BDCQ.SEE2069A,2014.03,93.145631
BDCQ.SEE2069A,2014.06,94.267386
BDCQ.SEE2069A,2014.09,97.176818
BDCQ.SEE2069A,2014.12,102.481216
BDCQ.SEE2069A,2015.03,101.937132
BDCQ.SEE2069A,2015.06,101.817527
BDCQ.SEE2069A,2015.09,102.278833
BDCQ.SEE2069A,2015.12,108.096517
BDCQ.SEE2069A,2016.03,113.156256
BDCQ.SEE2069A,2016.06,110.341071
BDCQ.SEE2069A,2016.09,109.714948
BDCQ.SEE2069A,2016.12,119.079058
BDCQ.SEE2069A,2017.03,120.162508
BDCQ.SEE2069A,2017.06,119.856688
BDCQ.SEE2069A,2017.09,120.322671
BDCQ.SEE2069A,2017.12,131.269148
BDCQ.SEE2069A,2018.03,131.262991
BDCQ.SEE2069A,2018.06,134.048042
BDCQ.SEE2069A,2018.09,134.029814
BDCQ.SEE2069A,2018.12,145.73203
BDCQ.SEE2069A,2019.03,143.266355
BDCQ.SEE2069A,2019.06,146.908358
BDCQ.SEE2069A,2019.09,146.341848
BDCQ.SEE2069A,2019.12,161.486141
BDCQ.SEE2069A,2020.03,154.920361
BDCQ.SEE2069A,2020.06,151.960126
BDCQ.SEE2069A,2020.09,159.444569
BDCQ.SEE2069A,2020.12,157.153137
BDCQ.SEE2069A,2021.03,158.009453
BDCQ.SEE2069A,2021.06,163.930472
BDCQ.SEE2070A,2011.06,125.074663
BDCQ.SEE2070A,2011.09,133.657568
BDCQ.SEE2070A,2011.12,135.446
BDCQ.SEE2070A,2012.03,136.485019
BDCQ.SEE2070A,2012.06,134.250907
BDCQ.SEE2070A,2012.09,141.325926
BDCQ.SEE2070A,2012.12,144.502091
BDCQ.SEE2070A,2013.03,144.257621
BDCQ.SEE2070A,2013.06,142.817029
BDCQ.SEE2070A,2013.09,149.773365
BDCQ.SEE2070A,2013.12,156.233992
BDCQ.SEE2070A,2014.03,152.814432
BDCQ.SEE2070A,2014.06,154.962089
BDCQ.SEE2070A,2014.09,164.273524
BDCQ.SEE2070A,2014.12,174.32353
BDCQ.SEE2070A,2015.03,168.427575
BDCQ.SEE2070A,2015.06,173.745844
BDCQ.SEE2070A,2015.09,189.314346
BDCQ.SEE2070A,2015.12,191.06215
BDCQ.SEE2070A,2016.03,197.436894
BDCQ.SEE2070A,2016.06,197.572416
BDCQ.SEE2070A,2016.09,211.328149
BDCQ.SEE2070A,2016.12,220.282795
BDCQ.SEE2070A,2017.03,224.330581
BDCQ.SEE2070A,2017.06,224.867017
BDCQ.SEE2070A,2017.09,238.025756
BDCQ.SEE2070A,2017.12,252.51814
BDCQ.SEE2070A,2018.03,254.502234
BDCQ.SEE2070A,2018.06,262.679152
BDCQ.SEE2070A,2018.09,271.021457
BDCQ.SEE2070A,2018.12,283.512901
BDCQ.SEE2070A,2019.03,272.443941
BDCQ.SEE2070A,2019.06,283.569596
BDCQ.SEE2070A,2019.09,286.236685
BDCQ.SEE2070A,2019.12,315.201532
BDCQ.SEE2070A,2020.03,293.341968
BDCQ.SEE2070A,2020.06,264.507917
BDCQ.SEE2070A,2020.09,279.636471
BDCQ.SEE2070A,2020.12,280.803521
BDCQ.SEE2070A,2021.03,277.415594
BDCQ.SEE2070A,2021.06,293.591652
BDCQ.SEE2071A,2011.06,561.946166
BDCQ.SEE2071A,2011.09,558.418503
BDCQ.SEE2071A,2011.12,592.099159
BDCQ.SEE2071A,2012.03,567.926074
BDCQ.SEE2071A,2012.06,586.180192
BDCQ.SEE2071A,2012.09,582.662071
BDCQ.SEE2071A,2012.12,618.994862
BDCQ.SEE2071A,2013.03,580.024306
BDCQ.SEE2071A,2013.06,603.062157
BDCQ.SEE2071A,2013.09,593.777079
BDCQ.SEE2071A,2013.12,635.358855
BDCQ.SEE2071A,2014.03,589.466925
BDCQ.SEE2071A,2014.06,620.497355
BDCQ.SEE2071A,2014.09,627.060503
BDCQ.SEE2071A,2014.12,656.519129
BDCQ.SEE2071A,2015.03,614.475731
BDCQ.SEE2071A,2015.06,628.658973
BDCQ.SEE2071A,2015.09,652.041668
BDCQ.SEE2071A,2015.12,665.039669
BDCQ.SEE2071A,2016.03,655.910106
BDCQ.SEE2071A,2016.06,655.826681
BDCQ.SEE2071A,2016.09,662.389605
BDCQ.SEE2071A,2016.12,691.654985
BDCQ.SEE2071A,2017.03,674.673717
BDCQ.SEE2071A,2017.06,688.51701
BDCQ.SEE2071A,2017.09,697.952059
BDCQ.SEE2071A,2017.12,741.798172
BDCQ.SEE2071A,2018.03,707.75329
BDCQ.SEE2071A,2018.06,733.066248
BDCQ.SEE2071A,2018.09,740.207544
BDCQ.SEE2071A,2018.12,788.747348
BDCQ.SEE2071A,2019.03,728.283584
BDCQ.SEE2071A,2019.06,776.180634
BDCQ.SEE2071A,2019.09,772.959622
BDCQ.SEE2071A,2019.12,840.855114
BDCQ.SEE2071A,2020.03,764.696526
BDCQ.SEE2071A,2020.06,791.656491
BDCQ.SEE2071A,2020.09,809.726365
BDCQ.SEE2071A,2020.12,829.567413
BDCQ.SEE2071A,2021.03,814.213747
BDCQ.SEE2071A,2021.06,838.152907
BDCQ.SEE2072A,2011.06,72.394906
BDCQ.SEE2072A,2011.09,67.370195
BDCQ.SEE2072A,2011.12,72.817203
BDCQ.SEE2072A,2012.03,74.574832
BDCQ.SEE2072A,2012.06,74.351266
BDCQ.SEE2072A,2012.09,69.404531
BDCQ.SEE2072A,2012.12,73.539875
BDCQ.SEE2072A,2013.03,75.967986
BDCQ.SEE2072A,2013.06,75.041027
BDCQ.SEE2072A,2013.09,70.45537
BDCQ.SEE2072A,2013.12,76.123555
BDCQ.SEE2072A,2014.03,76.269667
BDCQ.SEE2072A,2014.06,78.63241
BDCQ.SEE2072A,2014.09,74.461334
BDCQ.SEE2072A,2014.12,78.4502
BDCQ.SEE2072A,2015.03,79.626596
BDCQ.SEE2072A,2015.06,80.421805
BDCQ.SEE2072A,2015.09,75.935264
BDCQ.SEE2072A,2015.12,77.66419
BDCQ.SEE2072A,2016.03,83.778428
BDCQ.SEE2072A,2016.06,83.818971
BDCQ.SEE2072A,2016.09,76.76423
BDCQ.SEE2072A,2016.12,85.555972
BDCQ.SEE2072A,2017.03,85.916715
BDCQ.SEE2072A,2017.06,87.428582
BDCQ.SEE2072A,2017.09,79.996656
BDCQ.SEE2072A,2017.12,90.910238
BDCQ.SEE2072A,2018.03,91.493123
BDCQ.SEE2072A,2018.06,94.920665
BDCQ.SEE2072A,2018.09,87.851301
BDCQ.SEE2072A,2018.12,97.63669
BDCQ.SEE2072A,2019.03,93.930348
BDCQ.SEE2072A,2019.06,95.992033
BDCQ.SEE2072A,2019.09,89.474658
BDCQ.SEE2072A,2019.12,104.053789
BDCQ.SEE2072A,2020.03,98.710702
BDCQ.SEE2072A,2020.06,99.37244
BDCQ.SEE2072A,2020.09,97.578279
BDCQ.SEE2072A,2020.12,101.675159
BDCQ.SEE2072A,2021.03,104.685457
BDCQ.SEE2072A,2021.06,102.742792
BDCQ.SEE2073A,2011.06,113.948482
BDCQ.SEE2073A,2011.09,107.337224
BDCQ.SEE2073A,2011.12,121.333256
BDCQ.SEE2073A,2012.03,119.98281
BDCQ.SEE2073A,2012.06,118.987927
BDCQ.SEE2073A,2012.09,115.038184
BDCQ.SEE2073A,2012.12,129.975263
BDCQ.SEE2073A,2013.03,126.05004
BDCQ.SEE2073A,2013.06,124.825481
BDCQ.SEE2073A,2013.09,120.234605
BDCQ.SEE2073A,2013.12,140.757926
BDCQ.SEE2073A,2014.03,133.760636
BDCQ.SEE2073A,2014.06,134.693566
BDCQ.SEE2073A,2014.09,131.743141
BDCQ.SEE2073A,2014.12,148.281285
BDCQ.SEE2073A,2015.03,143.705987
BDCQ.SEE2073A,2015.06,141.343787
BDCQ.SEE2073A,2015.09,140.227497
BDCQ.SEE2073A,2015.12,152.366357
BDCQ.SEE2073A,2016.03,155.923977
BDCQ.SEE2073A,2016.06,146.17455
BDCQ.SEE2073A,2016.09,141.135782
BDCQ.SEE2073A,2016.12,158.7324
BDCQ.SEE2073A,2017.03,157.838289
BDCQ.SEE2073A,2017.06,153.588825
BDCQ.SEE2073A,2017.09,152.648262
BDCQ.SEE2073A,2017.12,173.155357
BDCQ.SEE2073A,2018.03,166.497891
BDCQ.SEE2073A,2018.06,167.099712
BDCQ.SEE2073A,2018.09,166.369552
BDCQ.SEE2073A,2018.12,187.14145
BDCQ.SEE2073A,2019.03,177.772287
BDCQ.SEE2073A,2019.06,176.778994
BDCQ.SEE2073A,2019.09,173.151453
BDCQ.SEE2073A,2019.12,196.743421
BDCQ.SEE2073A,2020.03,184.12846
BDCQ.SEE2073A,2020.06,178.655341
BDCQ.SEE2073A,2020.09,182.009784
BDCQ.SEE2073A,2020.12,193.675374
BDCQ.SEE2073A,2021.03,192.243964
BDCQ.SEE2073A,2021.06,194.978983
BDCQ.SEE2074A,2011.06,56.438667
BDCQ.SEE2074A,2011.09,52.084153
BDCQ.SEE2074A,2011.12,56.681263
BDCQ.SEE2074A,2012.03,57.056868
BDCQ.SEE2074A,2012.06,56.619285
BDCQ.SEE2074A,2012.09,54.947014
BDCQ.SEE2074A,2012.12,59.366686
BDCQ.SEE2074A,2013.03,57.401535
BDCQ.SEE2074A,2013.06,58.610191
BDCQ.SEE2074A,2013.09,54.947333
BDCQ.SEE2074A,2013.12,61.154191
BDCQ.SEE2074A,2014.03,57.298079
BDCQ.SEE2074A,2014.06,60.133816
BDCQ.SEE2074A,2014.09,57.096258
BDCQ.SEE2074A,2014.12,62.211396
BDCQ.SEE2074A,2015.03,60.434177
BDCQ.SEE2074A,2015.06,61.641145
BDCQ.SEE2074A,2015.09,59.90843
BDCQ.SEE2074A,2015.12,61.740472
BDCQ.SEE2074A,2016.03,64.647462
BDCQ.SEE2074A,2016.06,61.504891
BDCQ.SEE2074A,2016.09,59.790501
BDCQ.SEE2074A,2016.12,63.272801
BDCQ.SEE2074A,2017.03,63.639186
BDCQ.SEE2074A,2017.06,63.690705
BDCQ.SEE2074A,2017.09,62.479708
BDCQ.SEE2074A,2017.12,67.378534
BDCQ.SEE2074A,2018.03,65.772994
BDCQ.SEE2074A,2018.06,68.176538
BDCQ.SEE2074A,2018.09,66.116633
BDCQ.SEE2074A,2018.12,71.036219
BDCQ.SEE2074A,2019.03,70.142431
BDCQ.SEE2074A,2019.06,70.58997
BDCQ.SEE2074A,2019.09,69.223751
BDCQ.SEE2074A,2019.12,75.717641
BDCQ.SEE2074A,2020.03,70.593749
BDCQ.SEE2074A,2020.06,70.382973
BDCQ.SEE2074A,2020.09,73.124276
BDCQ.SEE2074A,2020.12,73.532121
BDCQ.SEE2074A,2021.03,74.529011
BDCQ.SEE2074A,2021.06,74.52578
BDCQ.SEE2075A,2011.06,270.615926
BDCQ.SEE2075A,2011.09,250.979269
BDCQ.SEE2075A,2011.12,275.271068
BDCQ.SEE2075A,2012.03,278.628186
BDCQ.SEE2075A,2012.06,281.398737
BDCQ.SEE2075A,2012.09,263.017984
BDCQ.SEE2075A,2012.12,283.91391
BDCQ.SEE2075A,2013.03,286.421692
BDCQ.SEE2075A,2013.06,289.063818
BDCQ.SEE2075A,2013.09,268.323204
BDCQ.SEE2075A,2013.12,296.573729
BDCQ.SEE2075A,2014.03,292.063596
BDCQ.SEE2075A,2014.06,302.995969
BDCQ.SEE2075A,2014.09,285.347166
BDCQ.SEE2075A,2014.12,309.78673
BDCQ.SEE2075A,2015.03,308.566192
BDCQ.SEE2075A,2015.06,313.116255
BDCQ.SEE2075A,2015.09,296.999964
BDCQ.SEE2075A,2015.12,314.829229
BDCQ.SEE2075A,2016.03,327.030752
BDCQ.SEE2075A,2016.06,314.600383
BDCQ.SEE2075A,2016.09,298.853099
BDCQ.SEE2075A,2016.12,328.294827
BDCQ.SEE2075A,2017.03,327.206902
BDCQ.SEE2075A,2017.06,330.80849
BDCQ.SEE2075A,2017.09,314.501788
BDCQ.SEE2075A,2017.12,344.220946
BDCQ.SEE2075A,2018.03,338.588663
BDCQ.SEE2075A,2018.06,354.404922
BDCQ.SEE2075A,2018.09,337.610665
BDCQ.SEE2075A,2018.12,369.56947
BDCQ.SEE2075A,2019.03,352.406806
BDCQ.SEE2075A,2019.06,367.446169
BDCQ.SEE2075A,2019.09,340.361174
BDCQ.SEE2075A,2019.12,379.013418
BDCQ.SEE2075A,2020.03,353.924466
BDCQ.SEE2075A,2020.06,355.78853
BDCQ.SEE2075A,2020.09,353.630397
BDCQ.SEE2075A,2020.12,375.154649
BDCQ.SEE2075A,2021.03,377.819362
BDCQ.SEE2075A,2021.06,387.80026
BDCQ.SEE2076A,2011.06,7448.325709
BDCQ.SEE2076A,2011.09,7649.753267
BDCQ.SEE2076A,2011.12,7940.553904
BDCQ.SEE2076A,2012.03,7556.196508
BDCQ.SEE2076A,2012.06,7824.07677
BDCQ.SEE2076A,2012.09,7935.206637
BDCQ.SEE2076A,2012.12,8294.170097
BDCQ.SEE2076A,2013.03,7847.737777
BDCQ.SEE2076A,2013.06,8163.695787
BDCQ.SEE2076A,2013.09,8320.107829
BDCQ.SEE2076A,2013.12,8785.591006
BDCQ.SEE2076A,2014.03,8149.234707
BDCQ.SEE2076A,2014.06,8611.045965
BDCQ.SEE2076A,2014.09,8865.640607
BDCQ.SEE2076A,2014.12,9281.912901
BDCQ.SEE2076A,2015.03,8684.99528
BDCQ.SEE2076A,2015.06,9134.707042
BDCQ.SEE2076A,2015.09,9546.185017
BDCQ.SEE2076A,2015.12,9752.020034
BDCQ.SEE2076A,2016.03,9511.624162
BDCQ.SEE2076A,2016.06,9745.832945
BDCQ.SEE2076A,2016.09,10035.08025
BDCQ.SEE2076A,2016.12,10365.66049
BDCQ.SEE2076A,2017.03,10041.50573
